"NUM_HOPITAL"	"HOPITAL"	"POLE"	"POLE.LIB"	"CHEF.SERVICE"	"SERVICE"	"URM"	"URM.LIB"	"UH"	"UH.LIB"	"UA"	"VAL.DEB"	"VAL.FIN"	"UGIPOP"
76	"Saint Louis"					999	"URM FICTIVE"	181	"SPECTROSCOPIE-RADIO"	4311	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	204	"C-INFIRM-CHIR-G-PMC"	5246	"01/01/2007"	"30/01/2009"	
76	"Saint Louis"					999	"URM FICTIVE"	231	"PETIT-BLOC-CHPL-POLI"	1021	"06/12/1994"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	232	"PETIT-BLOC"	4611	"01/01/1992"	"07/12/1994"	
76	"Saint Louis"					999	"URM FICTIVE"	235	"C-CHIR-PLAST-POLI"	1021	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	236	"C-LAZER-DERMATO1-POLI"	653	"24/04/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	236	"LAZER-DUBERT"	5312	"01/01/1992"	"24/04/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	237	"C CHIR PLAST PRIVE POLI                 "	1021	"29/06/2009"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	237	"C-LAZER-DERMATO2"	553	"15/05/1998"	"13/06/2008"	
76	"Saint Louis"					999	"URM FICTIVE"	237	"LAZER-MOREL"	5311	"01/01/1992"	"15/05/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	243	"C-ORL-PMC                               "	1421	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	245	"ENDOSC-BRONC-EFR-PMC"	5021	"18/01/1996"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	284	"C-INTERV-CHIR-GE-PMC"	5246	"29/09/2003"	"04/02/2009"	
76	"Saint Louis"					999	"URM FICTIVE"	284	"ACT-EXT-CHIR"	1346	"02/12/1998"	"29/09/2003"	
76	"Saint Louis"					999	"URM FICTIVE"	284	"ACT-EXT-CHIR"	4614	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"					130	" "	285	"HJ-CHIR-GER5"	1314	"01/01/1992"	"31/12/2003"	
76	"Saint Louis"					130	" "	287	"CHIR-GE-GER5"	1313	"01/01/1992"	"09/06/1994"	
76	"Saint Louis"					130	" "	288	"HOP-SEM-GER5"	1312	"01/01/1992"	"31/12/2003"	
76	"Saint Louis"					130	" "	289	"CHIR-INT-GE5"	1313	"01/01/1992"	"31/12/2003"	
76	"Saint Louis"					130	" "	291	"CH-GEN-HS-G5"	1316	"01/01/1992"	"31/12/2003"	
76	"Saint Louis"					999	"URM FICTIVE"	295	"REA-CHIR"	2912	"01/01/1992"	"01/01/2007"	
76	"Saint Louis"					999	"URM FICTIVE"	315	"C-ENDOCRINO-POLI"	131	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	316	"CARDIO-ENDOC"	131	"01/01/1992"	"08/12/1994"	
76	"Saint Louis"					120	" "	321	"S-MEARY"	1214	"01/01/1992"	"01/06/1996"	
76	"Saint Louis"					120	" "	321	"S-MEARY"	1214	"01/01/1992"	"01/06/1996"	
76	"Saint Louis"					120	" "	322	"S-MEARY-INT"	1214	"01/01/1992"	"01/06/1996"	
76	"Saint Louis"					120	" "	322	"S-MEARY-INT"	1214	"01/01/1992"	"01/06/1996"	
76	"Saint Louis"					120	" "	323	"HOP-J-ORTHO"	1231	"01/01/1992"	"01/06/1996"	
76	"Saint Louis"					120	" "	323	"HOP-J-ORTHO"	1231	"01/01/1992"	"01/06/1996"	
76	"Saint Louis"					120	" "	324	"CHRISTEL-PRI"	1214	"01/01/1992"	"01/06/1996"	
76	"Saint Louis"					120	" "	324	"CHRISTEL-PRI"	1214	"01/01/1992"	"01/06/1996"	
76	"Saint Louis"					120	" "	325	"MEAR-WITVOET"	1214	"01/01/1992"	"01/06/1996"	
76	"Saint Louis"					120	" "	325	"MEAR-WITVOET"	1214	"01/01/1992"	"01/06/1996"	
76	"Saint Louis"					120	" "	326	"MEARY-SEDEL"	1214	"01/01/1992"	"01/06/1996"	
76	"Saint Louis"					120	" "	326	"MEARY-SEDEL"	1214	"01/01/1992"	"01/06/1996"	
76	"Saint Louis"					120	" "	328	"HS-ORTH-MEAR"	1216	"01/01/1992"	"01/06/1996"	
76	"Saint Louis"					120	" "	328	"HS-ORTH-MEAR"	1216	"01/01/1992"	"01/06/1996"	
76	"Saint Louis"					999	"URM FICTIVE"	331	"PRELEV.COMAS-BLOC"	2941	"01/07/2001"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	331	"CONS-ANTI-DOULEURS"	4615	"04/05/1994"	"10/10/1994"	
76	"Saint Louis"					999	"URM FICTIVE"	332	"SOINS-PALLIATIFS-BLOC"	2914	"07/06/2001"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	332	"SOINS-PALLIATIFS"	2913	"01/01/1999"	"07/06/2001"	
76	"Saint Louis"					999	"URM FICTIVE"	332	"SOINS-PALLIATIFS"	2946	"02/12/1998"	"31/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	332	"SOINS-PALLIATIFS"	4612	"15/07/1993"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	333	"C-ANTI-DOULEURS PMC                     "	2913	"01/01/1999"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	333	"C-ANTI-DOULEURS"	2946	"02/12/1998"	"31/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	333	"C-ANTI-DOULEURS"	4612	"06/10/1994"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	334	"C-ANESTH-CHIR-PLAST-POLI"	2946	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	334	"CONSUL-ANEST"	4612	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	335	"ANGIO-NUMERISEE-RADIO"	3011	"01/01/1992"	"02/06/2008"	
76	"Saint Louis"					999	"URM FICTIVE"	336	"C-ANESTHES-URO-PMC"	2946	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	336	"C-ANESTHESIO"	4612	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	337	"C-UROLOGIE-PMC"	3946	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	337	"C-UROLOGIE"	4613	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	338	"C-ENDOSCOP-URI-PMC"	3946	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	338	"ENDOSCOP-URI"	4613	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	339	"C-UROLOGIE-PRIVE-PMC"	3946	"09/04/2009"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	339	"C-CHIR-CLOT"	1346	"02/12/1998"	"31/12/2003"	
76	"Saint Louis"					999	"URM FICTIVE"	339	"C-CHIR-CLOT"	4614	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	341	"C-CHIR-GE-PMC"	5246	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	341	"C-CHIR-CELER"	4615	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	342	"C CMF STOMATO PRIVE PMC                 "	2111	"25/06/2009"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	342	"CONS-GYNECO"	4611	"01/01/1992"	"08/12/1994"	
76	"Saint Louis"					999	"URM FICTIVE"	343	"C-STOMATO-PMC"	2111	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	344	"C CHIR GE PRIVE PMC                     "	5246	"25/06/2009"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	344	"CONS-PNEUMO"	4514	"01/01/1992"	"01/06/1996"	
76	"Saint Louis"					999	"URM FICTIVE"	345	"C-RHINOMANO"	4711	"01/01/1992"	"10/12/1995"	
76	"Saint Louis"					999	"URM FICTIVE"	351	"EXP-PH-METRIE ENDOSCOPIE"	4712	"28/11/1995"	"13/06/2008"	
76	"Saint Louis"	105	"DUNEGO"		"Gastro-enterologie"	470	"GASTRO-ENTERO"	354	"ENDOSCOPIES-DIG-F5"	4712	"28/11/1995"	"01/01/3000"	"UG370"
76	"Saint Louis"					999	"URM FICTIVE"	357	"CRN-PLANNING-FAM"	5215	"13/04/2007"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	357	"PLANNING-FAM"	1711	"01/01/1992"	"13/04/2007"	
76	"Saint Louis"					999	"URM FICTIVE"	367	"C-ONCOLOGIE-POLI"	735	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	367	"C-ONCO-SEINO"	3513	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	368	"C-PSY-ONCO-SEINO"	735	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	368	"ONCOSEIN-PSY"	3513	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	369	"C-SEINO-POLI"	735	"01/01/2002"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	375	"RADIO-URGENCES"	3011	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	376	"URG-MED-CHIR"	1913	"16/09/1993"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	378	"C-URG-PSY"	1913	"16/09/1993"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	383	"LABO-BACTERIO"	2211	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	385	"LABO-VIROLOGIE"	2211	"01/01/2007"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	385	"LAB-VIROLOGI"	2213	"01/01/1992"	"01/01/2007"	
76	"Saint Louis"					999	"URM FICTIVE"	386	"MICROSC-ELEC"	2214	"01/01/1992"	"31/12/2003"	
76	"Saint Louis"					999	"URM FICTIVE"	387	"LABO-APATH"	2311	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	388	"RECH-APATH"	2311	"24/03/1999"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	411	"OPHTAL-ANGIO"	1521	"01/01/1992"	"08/12/1994"	
76	"Saint Louis"					999	"URM FICTIVE"	412	"C-OPHTALMO-PMC"	1521	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	414	"C-OPHTAL-ANGIO-PMC"	132	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	423	"REEDUCATION"	1611	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	435	"LABO-TOXICO"	3611	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	452	"LABO-HORMO-N"	2711	"01/01/1992"	"31/12/2003"	
76	"Saint Louis"					999	"URM FICTIVE"	453	"RECH-HORMONOLOGIE"	2711	"30/03/1994"	"31/12/2003"	
76	"Saint Louis"					999	"URM FICTIVE"	455	"LABO-BIOCHIMIE"	2511	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	456	"RECH-BIOCHIMIE"	2511	"01/03/1994"	"01/01/2007"	
76	"Saint Louis"					999	"URM FICTIVE"	459	"LABO-IMMUNO-SEROLO"	2411	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	461	"RECH-IMMUSER"	2411	"01/01/1992"	"31/03/1996"	
76	"Saint Louis"					999	"URM FICTIVE"	463	"LAB-HEM-CYTO"	411	"01/01/1992"	"31/10/1996"	
76	"Saint Louis"					999	"URM FICTIVE"	465	"LAB-IMMUCELL"	2461	"01/01/1992"	"31/03/1996"	
76	"Saint Louis"					999	"URM FICTIVE"	466	"RECH-IMMUCEL"	2461	"01/01/1992"	"31/03/1996"	
76	"Saint Louis"					999	"URM FICTIVE"	467	"LABO-IM-CHIM"	2471	"01/01/1992"	"31/03/1996"	
76	"Saint Louis"					999	"URM FICTIVE"	468	"RECHERCHE-IM"	2471	"01/01/1992"	"31/03/1996"	
76	"Saint Louis"					999	"URM FICTIVE"	469	"REC-IMMUCHIM"	411	"01/01/1992"	"31/10/1996"	
76	"Saint Louis"					999	"URM FICTIVE"	471	"LABO-HISTOCOMP"	2431	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	472	"RECH-HISTOCOMP"	2431	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	473	"GAMMA-BODYSCAN"	3111	"12/12/1994"	"30/12/1995"	
76	"Saint Louis"					999	"URM FICTIVE"	474	"BIO.CELL.CHO"	3111	"24/02/1994"	"01/01/1999"	
76	"Saint Louis"					999	"URM FICTIVE"	475	"L-CINETIQUE"	3111	"01/01/1992"	"15/01/1996"	
76	"Saint Louis"					999	"URM FICTIVE"	476	"PHARMACOLOGIE"	911	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	477	"HOP-JO-TREF3"	5621	"01/01/1992"	"29/09/1994"	
76	"Saint Louis"					999	"URM FICTIVE"	481	"CHIMIO"	3811	"02/12/1993"	"19/04/1994"	
76	"Saint Louis"					999	"URM FICTIVE"	482	"FORFAIT-ALLO-GRF-T3"	5444	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	482	"FORFAIT-ALLOG"	4411	"01/08/1995"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	491	"MED-NUCL-IN VIVO"	3112	"27/11/1995"	"07/12/1995"	
76	"Saint Louis"					999	"URM FICTIVE"	521	"IRM-MAG-1000"	3014	"12/12/1994"	"02/06/2008"	
76	"Saint Louis"					999	"URM FICTIVE"	522	"RADTH-PHYS ET SIMUL"	2611	"12/12/1994"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	524	"CS-RADTH-NVX-PATIENTS"	2612	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	525	"RADTH - ELEKTA"	2611	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	526	"RADTH-CLIC-VARIAN"	2611	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	527	"RADTH-BASSE-ENERGIE"	2611	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	528	"CS-RXTHERAPIE"	2612	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	529	"CS-RADTH-PRIV-ANC-PA"	2612	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	531	"RADIOLOGIE-DIAG"	3011	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	532	"SCANNER-RADIOLOGIE"	3013	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	533	"IRM-RADIOLOGIE"	3014	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	534	"C-RADIO"	3011	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	535	"RADTH-SATURNE-41"	2611	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	536	"RADTH-CURIETHERAPIE"	2611	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	541	"RDTH-P-MA-T6"	2614	"01/01/1992"	"18/05/1994"	
76	"Saint Louis"					999	"URM FICTIVE"	545	"CHIMIO-HEM-A"	3812	"01/01/1992"	"29/09/1994"	
76	"Saint Louis"					999	"URM FICTIVE"	546	"C-BILANS-RADTH-T6"	2612	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	549	"HJ1-HEMATO-SC"	5637	"02/12/1998"	"03/01/2007"	
76	"Saint Louis"					999	"URM FICTIVE"	549	"HJ1-HEMATO-SC"	3716	"29/09/1994"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	553	"C-IMMUNO-CLI-POLI"	5835	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	553	"CONS-HEMATO-CL"	3515	"01/01/1994"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	554	"C-IMMUNO-HEM-POLI"	5835	"06/01/2005"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	554	"CONS-HEMATO-BR"	5735	"02/12/1998"	"06/01/2005"	
76	"Saint Louis"					999	"URM FICTIVE"	554	"CONS-HEMATO-BR"	3514	"01/01/1994"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	557	"C-HEMATO-GRF-M-POLI"	5435	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	557	"C-POL-GLUCKMAN"	3517	"31/03/1994"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	558	"C-HEMATO-ADULTE-POLI"	5535	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	558	"C-POL-DEGOS"	3518	"31/03/1994"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	559	"C-HEMATO-PED-POLI"	5635	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	559	"C-POL-SCHAISON"	3516	"01/01/1994"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	561	"C-POLY-GISSE"	5635	"02/12/1998"	"31/01/1999"	
76	"Saint Louis"					999	"URM FICTIVE"	561	"C-POLY-GISSE"	3516	"01/01/1994"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	612	"C-IMMUN-HEMA"	3511	"01/01/1992"	"01/01/1994"	
76	"Saint Louis"					999	"URM FICTIVE"	613	"C-IMM-PSYCHO"	3511	"01/01/1992"	"31/01/1994"	
76	"Saint Louis"					999	"URM FICTIVE"	618	"IMMU-HSP-MY4"	1833	"01/01/1992"	"01/01/1994"	
76	"Saint Louis"					999	"URM FICTIVE"	627	"C-REA-MED"	4113	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	628	"ECHO-CARDIO-REA-MED"	4112	"01/01/1992"	"27/09/2008"	
76	"Saint Louis"					999	"URM FICTIVE"	629	"C-REA-MED"	4113	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	632	"REA-MED-1ETA"	4111	"29/11/1993"	"31/01/1999"	
76	"Saint Louis"					999	"URM FICTIVE"	635	"HJ1-HEMATO-DE"		"29/09/1994"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	646	"DIALYS-GMS-REA-MED"	4113	"12/12/1994"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	647	"DIALYS-GAMBO-REA-MED"	4113	"12/12/1994"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	648	"HEMODIALYSES-REA-MED"	4113	"14/12/1994"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	659	"LABO-HEM-CYTO"	411	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	662	"LABO-HEM-IMMUNO"	411	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	663	"LABO-HEM-BIO-MOLEC"	411	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	667	"LABO-HEM-CYTO-GARDE"	411	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	678	"RADIO-IMMUNO"	3111	"01/01/1992"	"01/01/1999"	
76	"Saint Louis"					999	"URM FICTIVE"	741	"LABO-PARASITO"	3211	"01/01/1992"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	771	"CSH-AUTO"	7911	"01/01/1992"	"13/05/2000"	
76	"Saint Louis"					999	"URM FICTIVE"	772	"HEMAPHERESET"	7911	"01/01/1992"	"13/05/2000"	
76	"Saint Louis"					999	"URM FICTIVE"	773	"TRANSFUSIONS"	7931	"01/01/1992"	"13/05/2000"	
76	"Saint Louis"					999	"URM FICTIVE"	774	"SAIGNEES"	7931	"08/02/1994"	"13/05/2000"	
76	"Saint Louis"					999	"URM FICTIVE"	775	"SG TOTAL AUTO"	7911	"01/01/1992"	"13/05/2000"	
76	"Saint Louis"					999	"URM FICTIVE"	777	"SG TOTAL HOMO"	7911	"01/01/1992"	"13/05/2000"	
76	"Saint Louis"					999	"URM FICTIVE"	778	"APHERESE HOMO"	7931	"08/02/1994"	"13/05/2000"	
76	"Saint Louis"					999	"URM FICTIVE"	779	"B D T"	7911	"01/01/1992"	"13/05/2000"	
76	"Saint Louis"					310		807	"HJ1-TRANSFU"		"01/01/2006"	"31/01/2007"	
76	"Saint Louis"					310	" "	808	"HJ1-TRANSFUSION"	3118	"01/01/2002"	"31/12/2005"	
76	"Saint Louis"					999	"URM FICTIVE"	811	"CSH ALLO"	7911	"01/01/1992"	"13/05/2000"	
76	"Saint Louis"					999	"URM FICTIVE"	812	"ACTIVITE PSL"	7911	"01/01/1992"	"13/05/2000"	
76	"Saint Louis"					999	"URM FICTIVE"	813	"ACTIVITE BDT"	7911	"01/01/1992"	"13/05/2000"	
76	"Saint Louis"					999	"URM FICTIVE"	814	"ACTIVITE CSH"	7911	"01/01/1992"	"13/05/2000"	
76	"Saint Louis"					999	"URM FICTIVE"	815	"SALLE-OP-ORL-BLOC"	1444	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	815	"SALLE-OP-ORL"	4417	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"	102	"Peau Reparation cutanee Infectiologie"		"CMF Stomatologie"	210	"STOMATO"	816	"SALLE-OP-STO-BLOC"	2144	"02/12/1998"	"01/01/3000"	"UG200"
76	"Saint Louis"	102	"Peau Reparation cutanee Infectiologie"		"CMF Stomatologie"	210	"STOMATO"	816	"SALLE-OP-STO"	4412	"01/01/1992"	"02/12/1998"	"UG200"
76	"Saint Louis"					999	"URM FICTIVE"	817	"S-OP-CH-CLOT"	1344	"02/12/1998"	"31/12/2003"	
76	"Saint Louis"					999	"URM FICTIVE"	817	"S-OP-CH-CLOT"	4413	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"	102	"Peau Reparation cutanee Infectiologie"		"Chirurgie plastique (Pr Revol)"	100	"CHIRURGIE PLASTIQUE"	818	"SALLE-OP-CHPL-BLOC"	1044	"02/12/1998"	"01/01/3000"	"UG150"
76	"Saint Louis"	102	"Peau Reparation cutanee Infectiologie"		"Chirurgie plastique (Pr Revol)"	100	"CHIRURGIE PLASTIQUE"	818	"S-OP-CHIR-PL"	4415	"01/01/1992"	"02/12/1998"	"UG150"
76	"Saint Louis"	105	"DUNEGO"		"Urologie"	390	"UROLOGIE"	819	"SALLE-OP-URO-BLOC"	3944	"02/12/1998"	"01/01/3000"	"UG210"
76	"Saint Louis"	105	"DUNEGO"		"Urologie"	390	"UROLOGIE"	819	"SALLE-OP-URO"	4416	"01/01/1992"	"02/12/1998"	"UG210"
76	"Saint Louis"	102	"Peau Reparation cutanee Infectiologie"		"Chirurgie plastique & brules (Pr Mimoun)"	340	"CHIR PLAST RECON EST"	279	"HJ2-CHIR REC AMBU-G4Ê"	3405	12/02/2013	"01/01/3000"	
76	"Saint Louis"	102	"Peau Reparation cutanee Infectiologie"		"Chirurgie plastique & brules (Pr Mimoun)"	340	"CHIR PLAST RECON EST"	820	"OP. PLASTIE ESTH BR "	1000	"02/12/1998"	"01/01/3000"	"UG3444"
76	"Saint Louis"					999	"URM FICTIVE"	821	"SCANNER-ELITE"	3013	"12/12/1994"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	822	"PRELEV-MOELLE-BLOC"	5444	"02/12/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	822	"PRELEV-MOELL"	4411	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"	106	"Urgences"		"Reanimation Chirurgicale & HDJ KT SLS"	290	"REANIMATION CHIRURGICALE"	823	"POSECATHETER BLOC"	2944	"02/12/1998"	"01/01/3000"	"UG385"
76	"Saint Louis"	106	"Urgences"		"Reanimation Chirurgicale & HDJ KT SLS"	290	"REANIMATION CHIRURGICALE"	823	"POSECATHETER"	4418	"01/01/1992"	"02/12/1998"	"UG385"
76	"Saint Louis"	105	"DUNEGO"		"Chirurgie generale"	520	"CHIRURGIE 2"	824	"SALLE-OP-CHIR-G-BLOC"	5244	"02/12/1998"	"01/01/3000"	"UG220"
76	"Saint Louis"	105	"DUNEGO"		"Chirurgie generale"	520	"CHIRURGIE 2"	824	"S-OP-CH-CELE"	4414	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	825	"S-OP-RADIOTH"	2644	"02/12/1998"	"01/01/2007"	
76	"Saint Louis"					999	"URM FICTIVE"	825	"S-OP-RADIOTH"	4421	"01/01/1992"	"02/12/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	829	"RADIO-MEARY"	3011	"01/01/1992"	"31/01/1999"	
76	"Saint Louis"					999	"URM FICTIVE"	833	"SALLE-CATH-ANES-BLOC"	2911	"01/01/1992"	"13/06/2008"	
76	"Saint Louis"					999	"URM FICTIVE"	834	"LITHOTRIPTEUR-F5"	3933	"01/04/1998"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	834	"LITHOTRIPTEUR"	3311	"01/01/1992"	"01/04/1998"	
76	"Saint Louis"					999	"URM FICTIVE"	835	"GAM-DIAGNOST"	3111	"12/12/1994"	"31/12/1995"	
76	"Saint Louis"					999	"URM FICTIVE"	836	"GAMMATOMG"	3111	"12/12/1994"	"15/02/1996"	
76	"Saint Louis"					999	"URM FICTIVE"	837	"SCINTIGRAPHI"	3111	"01/01/1992"	"30/01/1996"	
76	"Saint Louis"					999	"URM FICTIVE"	838	"DIALYSES-7"		"12/12/1994"	"31/01/2007"	
76	"Saint Louis"					999	"URM FICTIVE"	865	"DIALYSES-2"		"12/12/1994"	"31/01/2007"	
76	"Saint Louis"					999	"URM FICTIVE"	866	"DIALYSES-3"		"12/12/1994"	"31/01/2007"	
76	"Saint Louis"					999	"URM FICTIVE"	867	"DIALYSES-4"		"12/12/1994"	"31/01/2007"	
76	"Saint Louis"					999	"URM FICTIVE"	868	"DIALYSES-5"		"12/12/1994"	"31/01/2007"	
76	"Saint Louis"					999	"URM FICTIVE"	869	"DIALYSES-6"		"12/12/1994"	"31/01/2007"	
76	"Saint Louis"					999	"URM FICTIVE"	888	"L-HYSTO-CUTA"	2311	"01/01/1992"	"01/01/2007"	
76	"Saint Louis"					999	"URM FICTIVE"	891	"EXTERNES"	8061	"06/07/1993"	"01/01/3000"	
76	"Saint Louis"					999	"URM FICTIVE"	894	"MED-TRAVAIL"	9774	"01/01/1992"	"21/09/1996"	
76	"Saint Louis"					999	"URM FICTIVE"	896	"M-C-EXTERNES"	9997	"01/01/1992"	"02/06/1994"	
76	"Saint Louis"					999	"URM FICTIVE"	898	"DEMANDE-EXT-CONV"	9915	"06/07/1993"	"01/01/3000"	
